datetime,count
2011-01-20 00:00:00,23.290062408969433
2011-01-20 01:00:00,21.97489690856948
2011-01-20 02:00:00,23.787960771320655
2011-01-20 03:00:00,27.29197331211887
2011-01-20 04:00:00,29.543728610960603
2011-01-20 05:00:00,30.05420433966197
2011-01-20 06:00:00,31.4664334193785
2011-01-20 07:00:00,36.256022403318404
2011-01-20 08:00:00,40.08574718512899
2011-01-20 09:00:00,50.46402084578119
2011-01-20 10:00:00,55.08851667480278
2011-01-20 11:00:00,67.54332971778587
2011-01-20 12:00:00,74.04827058493075
2011-01-20 13:00:00,77.49322619345175
2011-01-20 14:00:00,87.65248488824388
2011-01-20 15:00:00,100.19871246146502
2011-01-20 16:00:00,97.71093116581338
2011-01-20 17:00:00,104.66259000713558
2011-01-20 18:00:00,100.24529675828228
2011-01-20 19:00:00,102.84144536665784
2011-01-20 20:00:00,115.35058522092639
2011-01-20 21:00:00,119.49910980645008
2011-01-20 22:00:00,122.82596533662135
2011-01-20 23:00:00,135.08558001772485
2011-01-21 00:00:00,21.861596903847236
2011-01-21 01:00:00,23.66531282084622
2011-01-21 02:00:00,16.69062184963536
2011-01-21 03:00:00,17.21719798792159
2011-01-21 04:00:00,22.158255940743
2011-01-21 05:00:00,35.26095713924881
2011-01-21 06:00:00,37.075865174654126
2011-01-21 07:00:00,41.23944504658929
2011-01-21 08:00:00,47.67749543875414
2011-01-21 09:00:00,49.61854524122707
2011-01-21 10:00:00,58.590082190923916
2011-01-21 11:00:00,70.6749124272639
2011-01-21 12:00:00,95.04754804123488
2011-01-21 13:00:00,107.25213000130476
2011-01-21 14:00:00,108.13717476596386
2011-01-21 15:00:00,105.32665419974829
2011-01-21 16:00:00,110.45662749345043
2011-01-21 17:00:00,112.79585925644864
2011-01-21 18:00:00,111.0009350378422
2011-01-21 19:00:00,123.37945869958347
2011-01-21 20:00:00,128.4355605776752
2011-01-21 21:00:00,120.46901595084466
2011-01-21 22:00:00,126.07360885861375
2011-01-21 23:00:00,138.71916119692017
2011-01-22 00:00:00,19.518650106096892
2011-01-22 01:00:00,25.77619410088
2011-01-22 02:00:00,26.606260896390673
2011-01-22 03:00:00,29.107950674634957
2011-01-22 04:00:00,28.07383610455149
2011-01-22 06:00:00,33.68013547872118
2011-01-22 07:00:00,33.650547883235184
2011-01-22 08:00:00,37.00930634872626
2011-01-22 09:00:00,41.879828999843916
2011-01-22 10:00:00,48.60324689458482
2011-01-22 11:00:00,55.878877797917816
2011-01-22 12:00:00,59.85438893318543
2011-01-22 13:00:00,60.56425750932954
2011-01-22 14:00:00,72.1179962653296
2011-01-22 15:00:00,82.79354379741581
2011-01-22 16:00:00,95.99668542235194
2011-01-22 17:00:00,97.01909219373948
2011-01-22 18:00:00,96.42677288626552
2011-01-22 19:00:00,102.19944574385254
2011-01-22 20:00:00,95.45170840051533
2011-01-22 21:00:00,105.78532097793094
2011-01-22 22:00:00,100.39573610286507
2011-01-22 23:00:00,98.71015214485482
