datetime,count
2011-01-20 00:00:00,34.90456883785808
2011-01-20 01:00:00,37.342839652240535
2011-01-20 02:00:00,39.95143672367794
2011-01-20 03:00:00,42.742258252186176
2011-01-20 04:00:00,45.72803359068764
2011-01-20 05:00:00,47.09541317929875
2011-01-20 06:00:00,49.33592685234884
2011-01-20 07:00:00,53.9167985750109
2011-01-20 08:00:00,57.68317532016063
2011-01-20 09:00:00,63.83458649306817
2011-01-20 10:00:00,70.94308798910842
2011-01-20 11:00:00,78.50855403140932
2011-01-20 12:00:00,86.880811518227
2011-01-20 13:00:00,89.86014247084384
2011-01-20 14:00:00,98.18215200199955
2011-01-20 15:00:00,107.27486855333528
2011-01-20 16:00:00,110.48264842298285
2011-01-20 17:00:00,118.20045231269185
2011-01-20 18:00:00,117.68832874508672
2011-01-20 19:00:00,125.9094879436315
2011-01-20 20:00:00,132.43260595843364
2011-01-20 21:00:00,138.73294487419756
2011-01-20 22:00:00,145.3011072184389
2011-01-20 23:00:00,155.45116667552387
2011-01-21 00:00:00,32.20192349418291
2011-01-21 01:00:00,34.45140007667781
2011-01-21 02:00:00,36.082464629478984
2011-01-21 03:00:00,37.00369827966488
2011-01-21 04:00:00,38.42732490276895
2011-01-21 05:00:00,47.09541317929875
2011-01-21 06:00:00,50.39634438366772
2011-01-21 07:00:00,53.69975569886989
2011-01-21 08:00:00,58.43673822581274
2011-01-21 09:00:00,61.46422841795561
2011-01-21 10:00:00,66.88613345753491
2011-01-21 11:00:00,74.96946771998947
2011-01-21 12:00:00,85.12743962349857
2011-01-21 13:00:00,91.48231448263469
2011-01-21 14:00:00,96.22182969617157
2011-01-21 15:00:00,98.28127010621304
2011-01-21 16:00:00,105.14674246353104
2011-01-21 17:00:00,109.21598453566132
2011-01-21 18:00:00,113.44270871949209
2011-01-21 19:00:00,121.36728865228363
2011-01-21 20:00:00,125.52923550105449
2011-01-21 21:00:00,128.73416501496573
2011-01-21 22:00:00,133.14873798897503
2011-01-21 23:00:00,144.27914588211203
2011-01-22 00:00:00,29.017280726703152
2011-01-22 01:00:00,31.576963726986882
2011-01-22 02:00:00,33.782783527253756
2011-01-22 03:00:00,36.14269163801553
2011-01-22 04:00:00,36.75150526847938
2011-01-22 06:00:00,42.78719837600814
2011-01-22 07:00:00,45.77611302251305
2011-01-22 08:00:00,48.973819342770106
2011-01-22 09:00:00,54.196453114454606
2011-01-22 10:00:00,57.98236522486849
2011-01-22 11:00:00,64.1656824104466
2011-01-22 12:00:00,68.64799850588669
2011-01-22 13:00:00,75.9687131278375
2011-01-22 14:00:00,83.71330944276127
2011-01-22 15:00:00,93.43201149961423
2011-01-22 16:00:00,99.95873720783918
2011-01-22 17:00:00,106.94138961384884
2011-01-22 18:00:00,106.47804785074946
2011-01-22 19:00:00,113.91610897257354
2011-01-22 20:00:00,114.36636964847551
2011-01-22 21:00:00,124.4548977552451
2011-01-22 22:00:00,128.694463827072
2011-01-22 23:00:00,130.3068826803254
2011-01-23 00:00:00,27.573438463962358
2011-01-23 01:00:00,29.499590612443548
2011-01-23 02:00:00,30.252754671993074
2011-01-23 03:00:00,32.36607138746522
2011-01-23 05:00:00,38.647040068125676
2011-01-23 06:00:00,41.34674251390335
2011-01-23 07:00:00,45.940950565288304
2011-01-23 08:00:00,47.31469689006275
2011-01-23 09:00:00,54.62344388819233
2011-01-23 10:00:00,63.06118010518519
2011-01-23 11:00:00,68.33270327089033
2011-01-23 12:00:00,76.59085863199246
2011-01-23 13:00:00,81.61128446129077
2011-01-23 14:00:00,91.08595179239995
2011-01-23 15:00:00,97.44879268258082
2011-01-23 16:00:00,105.14674246353104
2011-01-23 17:00:00,110.14898574504372
2011-01-23 18:00:00,113.44270871949209
2011-01-23 19:00:00,121.36728865228363
2011-01-23 20:00:00,123.9377015428225
2011-01-23 21:00:00,132.59541285498008
2011-01-23 22:00:00,137.72693495370902
2011-01-23 23:00:00,142.44988946053397
2011-01-24 00:00:00,30.142945487186637
2011-01-24 01:00:00,31.04429297937776
2011-01-24 03:00:00,35.53300177860152
