datetime,count
2011-01-20 00:00:00,42.28739465315914
2011-01-20 01:00:00,38.63611104786819
2011-01-20 02:00:00,40.513576933703376
2011-01-20 03:00:00,45.03174922276763
2011-01-20 04:00:00,47.22000188723699
2011-01-20 05:00:00,47.887327509827166
2011-01-20 06:00:00,49.15465602737027
2011-01-20 07:00:00,53.73248653246751
2011-01-20 08:00:00,57.550186676611574
2011-01-20 09:00:00,63.57326772438256
2011-01-20 10:00:00,70.36801158583673
2011-01-20 11:00:00,75.70135660082165
2011-01-20 12:00:00,78.43356921904302
2011-01-20 13:00:00,81.49208191718397
2011-01-20 14:00:00,88.22249149957888
2011-01-20 15:00:00,96.52776241599258
2011-01-20 16:00:00,93.82997685502508
2011-01-20 17:00:00,97.35431199676017
2011-01-20 18:00:00,95.26672023906606
2011-01-20 19:00:00,101.98699374731139
2011-01-20 20:00:00,104.59601406163775
2011-01-20 21:00:00,106.23073357128604
2011-01-20 22:00:00,107.99441202531246
2011-01-20 23:00:00,115.05732754192066
2011-01-21 00:00:00,38.00047731249473
2011-01-21 01:00:00,39.84705549711768
2011-01-21 02:00:00,31.556879064960356
2011-01-21 03:00:00,32.589300778597675
2011-01-21 04:00:00,36.833052363323446
2011-01-21 05:00:00,54.01882689703232
2011-01-21 06:00:00,54.5309743844039
2011-01-21 07:00:00,58.4855271818028
2011-01-21 08:00:00,64.41892635881426
2011-01-21 09:00:00,66.0331766340576
2011-01-21 10:00:00,74.28991797566842
2011-01-21 11:00:00,83.6523791321095
2011-01-21 12:00:00,102.81890494421636
2011-01-21 13:00:00,110.94178466279074
2011-01-21 14:00:00,110.16601504863682
2011-01-21 15:00:00,106.90946212684459
2011-01-21 16:00:00,108.59546702073881
2011-01-21 17:00:00,109.63007731505597
2011-01-21 18:00:00,106.64470890041636
2011-01-21 19:00:00,114.83157622772492
2011-01-21 20:00:00,118.67590323649156
2011-01-21 21:00:00,111.41392693650441
2011-01-21 22:00:00,115.75850686163055
2011-01-21 23:00:00,121.84186572116622
2011-01-22 00:00:00,36.819862321207324
2011-01-22 01:00:00,43.01103721307763
2011-01-22 02:00:00,43.00011859860704
2011-01-22 03:00:00,45.57071591329562
2011-01-22 04:00:00,44.36449888459609
2011-01-22 06:00:00,49.11369470985082
2011-01-22 07:00:00,51.20252197638689
2011-01-22 08:00:00,54.55120530336989
2011-01-22 09:00:00,58.344360287640576
2011-01-22 10:00:00,60.88788684696406
2011-01-22 11:00:00,66.16544666307244
2011-01-22 12:00:00,68.65067810678858
2011-01-22 13:00:00,70.71714370065489
2011-01-22 14:00:00,79.93362049252798
2011-01-22 15:00:00,86.01148648365736
2011-01-22 16:00:00,96.62027785769062
2011-01-22 17:00:00,94.57379562055296
2011-01-22 18:00:00,96.04290145987136
2011-01-22 19:00:00,98.59839362172787
2011-01-22 20:00:00,94.12234238680452
2011-01-22 21:00:00,99.36937763112412
2011-01-22 22:00:00,94.43738914462519
2011-01-22 23:00:00,94.1222525443694
2011-01-23 00:00:00,30.27465392661823
2011-01-23 01:00:00,31.74580690788673
2011-01-23 02:00:00,31.590677290956545
2011-01-23 03:00:00,33.12578052250893
2011-01-23 05:00:00,39.43085136348979
2011-01-23 06:00:00,41.34693650447799
2011-01-23 07:00:00,44.611344187903285
2011-01-23 08:00:00,44.29322418834059
2011-01-23 09:00:00,55.49827933751951
2011-01-23 10:00:00,65.60336431580114
2011-01-23 11:00:00,66.53670738573874
2011-01-23 12:00:00,81.54929010216586
2011-01-23 13:00:00,84.27852098519787
2011-01-23 14:00:00,93.12006918384147
2011-01-23 15:00:00,97.64510414304505
2011-01-23 16:00:00,103.01253942929723
2011-01-23 17:00:00,108.00323630764437
2011-01-23 18:00:00,102.23775616326557
2011-01-23 19:00:00,108.34964864212935
2011-01-23 20:00:00,104.68499581725173
2011-01-23 21:00:00,107.47043526367186
2011-01-23 22:00:00,108.49432715998194
2011-01-23 23:00:00,109.7794498475354
2011-01-24 00:00:00,35.69409971418566
2011-01-24 01:00:00,35.43956788619052
2011-01-24 03:00:00,39.80204616354227
2011-01-24 04:00:00,38.19488201859847
2011-01-24 05:00:00,40.05090701848974
2011-01-24 06:00:00,41.3360656700837
2011-01-24 07:00:00,41.98795192624506
2011-01-24 08:00:00,44.604839163727945
2011-01-24 09:00:00,51.068891793309824
2011-01-24 10:00:00,55.421317064443855
2011-01-24 11:00:00,58.95681049216213
2011-01-24 12:00:00,68.51411120641464
2011-01-24 13:00:00,73.56078068648868
2011-01-24 14:00:00,75.23405255774547
2011-01-24 15:00:00,80.73079093133605
2011-01-24 16:00:00,82.44256093563533
2011-01-24 17:00:00,82.53848215117083
2011-01-24 18:00:00,78.6219618221223
2011-01-24 19:00:00,85.03986328623404
2011-01-24 20:00:00,86.44865532076474
2011-01-24 21:00:00,86.76004124259852
2011-01-24 22:00:00,95.46641188158961
2011-01-24 23:00:00,102.49471838523665
2011-01-25 00:00:00,32.857741385846055
2011-01-25 01:00:00,33.024759200903425
2011-01-25 02:00:00,34.429316888879605
2011-01-25 04:00:00,34.072917763449894
2011-01-25 05:00:00,37.27535072694801
2011-01-25 06:00:00,38.27249837817234
2011-01-25 07:00:00,41.86963999230092
2011-01-25 08:00:00,43.69339906940581
2011-01-25 09:00:00,51.14333529129703
2011-01-25 10:00:00,56.93878920011194
2011-01-25 11:00:00,61.64134880377803
2011-01-25 12:00:00,67.18991836575299
2011-01-25 13:00:00,71.58164865282066
2011-01-25 14:00:00,81.84201264913791
2011-01-25 15:00:00,89.88467712400686
2011-01-25 16:00:00,94.25249288969182
2011-01-25 17:00:00,91.84950032650319
2011-01-25 18:00:00,98.80173879801623
2011-01-25 19:00:00,89.23529015582758
2011-01-25 20:00:00,90.10590421180237
2011-01-25 21:00:00,94.48447018756526
2011-01-25 22:00:00,96.76625008304116
2011-01-25 23:00:00,104.24425893424281
2011-01-26 00:00:00,33.36202853430129
2011-01-26 01:00:00,36.946629888787854
2011-01-26 02:00:00,30.452388945176658
2011-01-26 05:00:00,30.80137503806512
2011-01-26 06:00:00,32.29812326925061
2011-01-26 07:00:00,34.493032235528965
2011-01-26 08:00:00,36.1691712040961
2011-01-26 09:00:00,37.926759719422876
2011-01-26 10:00:00,37.633794587855284
2011-01-26 11:00:00,40.09507297030628
2011-01-26 12:00:00,42.04343499873502
2011-01-26 13:00:00,44.086474859440926
2011-01-26 14:00:00,46.720357507361044
2011-01-26 15:00:00,50.841899830826705
2011-01-26 16:00:00,50.830797450706655
2011-01-26 17:00:00,52.73082717215501
2011-01-27 16:00:00,81.48779576900354
2011-01-27 17:00:00,82.77582881400822
2011-01-27 18:00:00,75.2260979004705
2011-01-27 19:00:00,78.88160122888908
2011-01-27 20:00:00,77.6702466590408
2011-01-27 21:00:00,81.44451985817531
2011-01-27 22:00:00,85.4021983996958
2011-01-27 23:00:00,87.47773620674316
2011-01-28 00:00:00,33.48054219885192
2011-01-28 01:00:00,35.10748067979094
2011-01-28 02:00:00,37.206246880958496
2011-01-28 03:00:00,38.19622397277005
2011-01-28 05:00:00,39.43724611815153
2011-01-28 06:00:00,41.79336732229693
2011-01-28 07:00:00,40.168249999682764
2011-01-28 08:00:00,42.12016795992128
2011-01-28 09:00:00,36.6701204952904
2011-01-28 10:00:00,38.655947263266114
2011-01-28 11:00:00,38.24127567210664
2011-01-28 12:00:00,40.0995551044296
2011-01-28 13:00:00,42.04813493567762
2011-01-28 14:00:00,49.40159595187066
2011-01-28 15:00:00,59.354682963917995
2011-01-28 16:00:00,65.05525087489609
2011-01-28 17:00:00,76.19382672813565
2011-01-28 18:00:00,81.60740800930571
2011-01-28 19:00:00,86.07067399053551
2011-01-28 20:00:00,96.10148445335133
2011-01-28 21:00:00,92.64168540784566
2011-01-28 22:00:00,113.65787968383538
2011-01-28 23:00:00,118.45947308555125
2011-01-29 00:00:00,39.52859092231411
2011-01-29 01:00:00,39.10276525678153
2011-01-29 02:00:00,40.57149896377607
2011-01-29 03:00:00,41.205586423864915
2011-01-29 04:00:00,39.29871439732271
2011-01-29 06:00:00,45.525151908197046
2011-01-29 07:00:00,49.24136468531595
2011-01-29 08:00:00,55.69998476215257
2011-01-29 09:00:00,55.01875627065966
2011-01-29 10:00:00,57.15716893338268
2011-01-29 11:00:00,60.57194128562564
2011-01-29 12:00:00,69.0890955504591
2011-01-29 13:00:00,75.70739235715477
2011-01-29 14:00:00,75.34793623302141
2011-01-29 15:00:00,74.44671749217872
2011-01-29 16:00:00,83.26007790802946
2011-01-29 17:00:00,82.36315046234432
2011-01-29 18:00:00,82.27385976619011
2011-01-29 19:00:00,92.46882463726371
2011-01-29 20:00:00,81.8454421117903
2011-01-29 21:00:00,85.82260288984081
2011-01-29 22:00:00,83.80455603359958
2011-01-29 23:00:00,87.87691711662137
2011-01-30 00:00:00,28.415708433529666
2011-01-30 01:00:00,28.105681364116656
2011-01-30 02:00:00,30.106787941065825
2011-01-30 03:00:00,27.7357069152799
2011-01-30 04:00:00,29.083483441971357
2011-01-30 05:00:00,32.325461751810984
2011-01-30 07:00:00,35.543410979609625
2011-01-30 08:00:00,38.29017384041415
2011-01-30 09:00:00,43.11573126493126
2011-01-30 10:00:00,46.18554381586917
2011-01-30 11:00:00,51.284193657309245
2011-01-30 12:00:00,73.5954672769068
2011-01-30 13:00:00,70.09353421631856
2011-01-30 14:00:00,73.11194559707363
2011-01-30 15:00:00,79.08827630952129
2011-01-30 16:00:00,82.93145660674809
2011-01-30 17:00:00,93.16035227468716
2011-01-30 18:00:00,85.94117572377799
2011-01-30 19:00:00,91.07560691162868
2011-01-30 20:00:00,95.04605450834877
2011-01-30 21:00:00,95.59070731654882
2011-01-30 22:00:00,101.30163580666257
2011-01-30 23:00:00,114.3142485120755
2011-01-31 00:00:00,36.777495245124605
2011-01-31 01:00:00,37.44654690643669
2011-01-31 02:00:00,38.442917857890855
2011-01-31 03:00:00,40.31099580033007
2011-01-31 04:00:00,43.59550336295374
2011-01-31 05:00:00,43.84532344706299
2011-01-31 06:00:00,43.863982523135384
2011-01-31 07:00:00,48.483679733540626
2011-01-31 08:00:00,52.9990214330122
2011-01-31 09:00:00,55.86912041323539
2011-01-31 10:00:00,56.45086313626398
2011-01-31 11:00:00,59.19401111078392
2011-01-31 12:00:00,63.50441721985915
2011-01-31 13:00:00,60.755764483555275
2011-01-31 14:00:00,70.5686649032768
2011-01-31 15:00:00,70.06544528376446
2011-01-31 16:00:00,76.94009905460855
2011-01-31 17:00:00,78.69023958218774
2011-01-31 18:00:00,86.21625232455955
2011-01-31 19:00:00,93.16092340871015
2011-01-31 20:00:00,72.9626759677986
2011-01-31 21:00:00,74.50896340781406
2011-01-31 22:00:00,96.64081127102826
2011-01-31 23:00:00,96.69540923630501
2011-02-20 00:00:00,51.925278914230866
2011-02-20 01:00:00,50.973163285169846
2011-02-20 02:00:00,55.17533570289611
2011-02-20 03:00:00,55.239531734753164
2011-02-20 04:00:00,57.92381681336833
2011-02-20 06:00:00,55.572776794692075
2011-02-20 07:00:00,54.30605659832438
2011-02-20 08:00:00,55.17212894538501
2011-02-20 09:00:00,65.11034083523738
2011-02-20 10:00:00,74.53683213666991
2011-02-20 11:00:00,86.26108352696122
2011-02-20 12:00:00,86.19824525161249
2011-02-20 13:00:00,93.9670293775154
